Specialization,Type,Name,Spell ID,Canonical ID,Rank,Learned Level,Description,Category,HUD Row,Cooldown,Duration,Resource Cost,Aura ID,Track Mode,Tags,Wowhead Source,Notes
Class-wide / Shared,Ability,Retribution Aura,10301,7294,Rank 5,56,Causes 20 Holy damage to any creature that strikes a party member within 30 yards. Players may only have one Aura on them per Paladin at any one time.,Offensive,Main,0,,,,Cooldown,"BUFF, DPS, LONG_BUFF",https://www.wowhead.com/tbc/spell=10301,
Class-wide / Shared,Ability,Retribution Aura,27150,7294,Rank 6,66,Causes 26 Holy damage to any creature that strikes a party member within 30 yards. Players may only have one Aura on them per Paladin at any one time.,Offensive,Main,0,,,,Cooldown,"BUFF, DPS, LONG_BUFF",https://www.wowhead.com/tbc/spell=27150,
Class-wide / Shared,Ability,Seal of Justice,20164,20164,Rank 1,22,"Fills the Paladin with the spirit of justice for 30 sec, giving each melee attack a chance to stun for 2 sec. Only one Seal can be active on the Paladin at any one time.
Unleashing this Seal's energy will judge an enemy for 20 sec, preventing them from fleeing. Your melee strikes will refresh the spell's duration. Only one Judgement per Paladin can be active at any one time.",Crowd Control,Utility,0,30,10% of base mana,,Cooldown,"BUFF, CC_HARD, UTILITY",https://www.wowhead.com/tbc/spell=20164,
Class-wide / Shared,Ability,Seal of Justice,31895,20164,Rank 2,48,"Fills the Paladin with the spirit of justice for 30 sec, giving each melee attack a chance to stun for 2 sec. Only one Seal can be active on the Paladin at any one time.
Unleashing this Seal's energy will judge an enemy for 20 sec, preventing them from fleeing and limiting their movement speed. Your melee strikes will refresh the spell's duration. Only one Judgement per Paladin can be active at any one time.",Crowd Control,Utility,0,30,10% of base mana,,Cooldown,"BUFF, CC_HARD, UTILITY",https://www.wowhead.com/tbc/spell=31895,
Class-wide / Shared,Ability,Seal of Light,20165,20165,Rank 1,30,"Fills the Paladin with divine light for 30 sec, giving each melee attack a chance to heal the Paladin for 39. Only one Seal can be active on the Paladin at any one time.
Unleashing this Seal's energy will judge an enemy for 20 sec, granting melee attacks made against the judged enemy a chance of healing the attacker for 25. Your melee strikes will refresh the spell's duration. Only one Judgement per Paladin can be active at any one time.",Healing,Utility,0,30,110 Mana,,Cooldown + aura,"BUFF, HEAL, MAINTENANCE",https://www.wowhead.com/tbc/spell=20165,
Class-wide / Shared,Ability,Seal of Light,20347,20165,Rank 2,40,"Fills the Paladin with divine light for 30 sec, giving each melee attack a chance to heal the Paladin for 53. Only one Seal can be active on the Paladin at any one time.
Unleashing this Seal's energy will judge an enemy for 20 sec, granting melee attacks made against the judged enemy a chance of healing the attacker for 34. Your melee strikes will refresh the spell's duration. Only one Judgement per Paladin can be active at any one time.",Healing,Utility,0,30,140 Mana,,Cooldown + aura,"BUFF, HEAL, MAINTENANCE",https://www.wowhead.com/tbc/spell=20347,
Class-wide / Shared,Ability,Seal of Light,20348,20165,Rank 3,50,"Fills the Paladin with divine light for 30 sec, giving each melee attack a chance to heal the Paladin for 76. Only one Seal can be active on the Paladin at any one time.
Unleashing this Seal's energy will judge an enemy for 20 sec, granting melee attacks made against the judged enemy a chance of healing the attacker for 49. Your melee strikes will refresh the spell's duration. Only one Judgement per Paladin can be active at any one time.",Healing,Utility,0,30,180 Mana,,Cooldown + aura,"BUFF, HEAL, MAINTENANCE",https://www.wowhead.com/tbc/spell=20348,
Class-wide / Shared,Ability,Seal of Light,20349,20165,Rank 4,60,"Fills the Paladin with divine light for 30 sec, giving each melee attack a chance to heal the Paladin for 94. Only one Seal can be active on the Paladin at any one time.
Unleashing this Seal's energy will judge an enemy for 20 sec, granting melee attacks made against the judged enemy a chance of healing the attacker for 61. Your melee strikes will refresh the spell's duration. Only one Judgement per Paladin can be active at any one time.",Healing,Utility,0,30,210 Mana,,Cooldown + aura,"BUFF, HEAL, MAINTENANCE",https://www.wowhead.com/tbc/spell=20349,
Class-wide / Shared,Ability,Seal of Light,27160,20165,Rank 5,69,"Fills the Paladin with divine light for 30 sec, giving each melee attack a chance to heal the Paladin for 133. Only one Seal can be active on the Paladin at any one time.
Unleashing this Seal's energy will judge an enemy for 20 sec, granting melee attacks made against the judged enemy a chance of healing the attacker for 95. Your melee strikes will refresh the spell's duration. Only one Judgement per Paladin can be active at any one time.",Healing,Utility,0,30,280 Mana,,Cooldown + aura,"BUFF, HEAL, MAINTENANCE",https://www.wowhead.com/tbc/spell=27160,
Class-wide / Shared,Ability,Seal of Righteousness,20154,20154,Rank 1,1,"Fills the Paladin with holy spirit for 30 sec, granting each melee attack an additional [1.2 * (
216 * 1.2 * 1.03 * Mainhand weapon max base speed / 100) + 0.03 * (Mainhand weapon max damage + Mainhand weapon min damage) / 2 + 1] Holy damage. Only one Seal can be active on the Paladin at any one time.",Offensive,Main,0,30,20 Mana,,Cooldown + aura,"BUFF, DPS, MAINTENANCE",https://www.wowhead.com/tbc/spell=20154,
Class-wide / Shared,Ability,Seal of Righteousness,20287,20154,Rank 2,10,"Fills the Paladin with holy spirit for 30 sec, granting each melee attack an additional [1.2 * (
318 * 1.2 * 1.03 * Mainhand weapon max base speed / 100) + 0.03 * (Mainhand weapon max damage + Mainhand weapon min damage) / 2 + 1] Holy damage. Only one Seal can be active on the Paladin at any one time.
Unleashing this Seal's energy will cause 
36 to 
39 Holy damage to an enemy.",Offensive,Main,0,30,40 Mana,,Cooldown + aura,"BUFF, DPS, MAINTENANCE",https://www.wowhead.com/tbc/spell=20287,
Class-wide / Shared,Ability,Seal of Righteousness,20288,20154,Rank 3,18,"Fills the Paladin with holy spirit for 30 sec, granting each melee attack an additional [1.2 * (
490 * 1.2 * 1.03 * Mainhand weapon max base speed / 100) + 0.03 * (Mainhand weapon max damage + Mainhand weapon min damage) / 2 + 1] Holy damage. Only one Seal can be active on the Paladin at any one time.
Unleashing this Seal's energy will cause 
53 to 
58 Holy damage to an enemy.",Offensive,Main,0,30,60 Mana,,Cooldown + aura,"BUFF, DPS, MAINTENANCE",https://www.wowhead.com/tbc/spell=20288,
Class-wide / Shared,Ability,Seal of Righteousness,20289,20154,Rank 4,26,"Fills the Paladin with holy spirit for 30 sec, granting each melee attack an additional [1.2 * (
727 * 1.2 * 1.03 * Mainhand weapon max base speed / 100) + 0.03 * (Mainhand weapon max damage + Mainhand weapon min damage) / 2 + 1] Holy damage. Only one Seal can be active on the Paladin at any one time.
Unleashing this Seal's energy will cause 
73 to 
80 Holy damage to an enemy.",Offensive,Main,0,30,90 Mana,,Cooldown + aura,"BUFF, DPS, MAINTENANCE",https://www.wowhead.com/tbc/spell=20289,
Class-wide / Shared,Ability,Seal of Righteousness,20290,20154,Rank 5,34,"Fills the Paladin with holy spirit for 30 sec, granting each melee attack an additional [1.2 * (
1007 * 1.2 * 1.03 * Mainhand weapon max base speed / 100) + 0.03 * (Mainhand weapon max damage + Mainhand weapon min damage) / 2 + 1] Holy damage. Only one Seal can be active on the Paladin at any one time.
Unleashing this Seal's energy will cause 
96 to 
105 Holy damage to an enemy.",Offensive,Main,0,30,120 Mana,,Cooldown + aura,"BUFF, DPS, MAINTENANCE",https://www.wowhead.com/tbc/spell=20290,
Class-wide / Shared,Ability,Seal of Righteousness,20291,20154,Rank 6,42,"Fills the Paladin with holy spirit for 30 sec, granting each melee attack an additional [1.2 * (
1328 * 1.2 * 1.03 * Mainhand weapon max base speed / 100) + 0.03 * (Mainhand weapon max damage + Mainhand weapon min damage) / 2 + 1] Holy damage. Only one Seal can be active on the Paladin at any one time.
Unleashing this Seal's energy will cause 
124 to 
135 Holy damage to an enemy.",Offensive,Main,0,30,140 Mana,,Cooldown + aura,"BUFF, DPS, MAINTENANCE",https://www.wowhead.com/tbc/spell=20291,
Class-wide / Shared,Ability,Seal of Righteousness,20292,20154,Rank 7,50,"Fills the Paladin with holy spirit for 30 sec, granting each melee attack an additional [1.2 * (
1689 * 1.2 * 1.03 * Mainhand weapon max base speed / 100) + 0.03 * (Mainhand weapon max damage + Mainhand weapon min damage) / 2 + 1] Holy damage. Only one Seal can be active on the Paladin at any one time.
Unleashing this Seal's energy will cause 
155 to 
168 Holy damage to an enemy.",Offensive,Main,0,30,170 Mana,,Cooldown + aura,"BUFF, DPS, MAINTENANCE",https://www.wowhead.com/tbc/spell=20292,
Class-wide / Shared,Ability,Seal of Righteousness,20293,20154,Rank 8,58,"Fills the Paladin with holy spirit for 30 sec, granting each melee attack an additional [1.2 * (
2068 * 1.2 * 1.03 * Mainhand weapon max base speed / 100) + 0.03 * (Mainhand weapon max damage + Mainhand weapon min damage) / 2 + 1] Holy damage. Only one Seal can be active on the Paladin at any one time.
Unleashing this Seal's energy will cause 
186 to 
203 Holy damage to an enemy.",Offensive,Main,0,30,200 Mana,,Cooldown + aura,"BUFF, DPS, MAINTENANCE",https://www.wowhead.com/tbc/spell=20293,
Class-wide / Shared,Ability,Seal of Righteousness,27155,20154,Rank 9,66,"Fills the Paladin with holy spirit for 30 sec, granting each melee attack an additional [1.2 * (
2324 * 1.2 * 1.03 * Mainhand weapon max base speed / 100) + 0.03 * (Mainhand weapon max damage + Mainhand weapon min damage) / 2 + 1] Holy damage. Only one Seal can be active on the Paladin at any one time.
Unleashing this Seal's energy will cause 
225 to 
246 Holy damage to an enemy.",Offensive,Main,0,30,260 Mana,,Cooldown + aura,"BUFF, DPS, MAINTENANCE",https://www.wowhead.com/tbc/spell=27155,
Class-wide / Shared,Ability,Seal of Vengeance,31801,31801,,64,"Fills the Paladin with holy power, granting each melee attack a chance to cause 150 Holy damage over 15 sec. This effect can stack up to 5 times. Only one Seal can be active on the Paladin at any one time. Lasts 30 sec.
Unleashing this Seal's energy will judge an enemy, instantly causing 120 Holy damage per application of Holy Vengeance.",Offensive,Main,0,30,250 Mana,,Cooldown + aura,"BUFF, DPS, MAINTENANCE",https://www.wowhead.com/tbc/spell=31801,
Class-wide / Shared,Ability,Seal of Wisdom,20166,20166,Rank 1,38,"Fills the Paladin with divine wisdom for 30 sec, giving each melee attack a chance to restore 50 of the Paladin's mana. Only one Seal can be active on the Paladin at any one time.
Unleashing this Seal's energy will judge an enemy for 20 sec, granting attacks and spells used against the judged enemy a chance to restore 33 mana to the attacker. Your melee strikes will refresh the spell's duration. Only one Judgement per Paladin can be active at any one time.",Resource,Main,0,30,135 Mana,,Cooldown + aura,"BUFF, MAINTENANCE, RESOURCE",https://www.wowhead.com/tbc/spell=20166,
Class-wide / Shared,Ability,Seal of Wisdom,20356,20166,Rank 2,48,"Fills the Paladin with divine wisdom for 30 sec, giving each melee attack a chance to restore 71 of the Paladin's mana. Only one Seal can be active on the Paladin at any one time.
Unleashing this Seal's energy will judge an enemy for 20 sec, granting attacks and spells used against the judged enemy a chance to restore 46 mana to the attacker. Your melee strikes will refresh the spell's duration. Only one Judgement per Paladin can be active at any one time.",Resource,Main,0,30,170 Mana,,Cooldown + aura,"BUFF, MAINTENANCE, RESOURCE",https://www.wowhead.com/tbc/spell=20356,
Class-wide / Shared,Ability,Seal of Wisdom,20357,20166,Rank 3,58,"Fills the Paladin with divine wisdom for 30 sec, giving each melee attack a chance to restore 90 of the Paladin's mana. Only one Seal can be active on the Paladin at any one time.
Unleashing this Seal's energy will judge an enemy for 20 sec, granting attacks and spells used against the judged enemy a chance to restore 59 mana to the attacker. Your melee strikes will refresh the spell's duration. Only one Judgement per Paladin can be active at any one time.",Resource,Main,0,30,200 Mana,,Cooldown + aura,"BUFF, MAINTENANCE, RESOURCE",https://www.wowhead.com/tbc/spell=20357,
Class-wide / Shared,Ability,Seal of Wisdom,27166,20166,Rank 4,67,"Fills the Paladin with divine wisdom for 30 sec, giving each melee attack a chance to restore 121 of the Paladin's mana. Only one Seal can be active on the Paladin at any one time.
Unleashing this Seal's energy will judge an enemy for 20 sec, granting attacks and spells used against the judged enemy a chance to restore 74 mana to the attacker. Your melee strikes will refresh the spell's duration. Only one Judgement per Paladin can be active at any one time.",Resource,Main,0,30,270 Mana,,Cooldown + aura,"BUFF, MAINTENANCE, RESOURCE",https://www.wowhead.com/tbc/spell=27166,
Class-wide / Shared,Ability,Seal of the Crusader,20162,21082,Rank 1,12,"Fills the Paladin with the spirit of a crusader for 30 sec, granting 
68 melee attack power. The Paladin also attacks 40% faster, but deals less damage with each attack. Only one Seal can be active on the Paladin at any one time.
Unleashing this Seal's energy will judge an enemy for 20 sec, increasing Holy damage taken by up to 35. Your melee strikes will refresh the spell's duration. Only one Judgement per Paladin can be active at any one time.",Offensive,Main,0,30,40 Mana,,Cooldown + aura,"BUFF, DPS, MAINTENANCE",https://www.wowhead.com/tbc/spell=20162,
Class-wide / Shared,Ability,Seal of the Crusader,20305,21082,Rank 2,22,"Fills the Paladin with the spirit of a crusader for 30 sec, granting 
122 melee attack power. The Paladin also attacks 40% faster, but deals less damage with each attack. Only one Seal can be active on the Paladin at any one time.
Unleashing this Seal's energy will judge an enemy for 20 sec, increasing Holy damage taken by up to 58. Your melee strikes will refresh the spell's duration. Only one Judgement per Paladin can be active at any one time.",Offensive,Main,0,30,65 Mana,,Cooldown + aura,"BUFF, DPS, MAINTENANCE",https://www.wowhead.com/tbc/spell=20305,
Class-wide / Shared,Ability,Seal of the Crusader,20306,21082,Rank 3,32,"Fills the Paladin with the spirit of a crusader for 30 sec, granting 
183 melee attack power. The Paladin also attacks 40% faster, but deals less damage with each attack. Only one Seal can be active on the Paladin at any one time.
Unleashing this Seal's energy will judge an enemy for 20 sec, increasing Holy damage taken by up to 92. Your melee strikes will refresh the spell's duration. Only one Judgement per Paladin can be active at any one time.",Offensive,Main,0,30,90 Mana,,Cooldown + aura,"BUFF, DPS, MAINTENANCE",https://www.wowhead.com/tbc/spell=20306,
Class-wide / Shared,Ability,Seal of the Crusader,20307,21082,Rank 4,42,"Fills the Paladin with the spirit of a crusader for 30 sec, granting 
272 melee attack power. The Paladin also attacks 40% faster, but deals less damage with each attack. Only one Seal can be active on the Paladin at any one time.
Unleashing this Seal's energy will judge an enemy for 20 sec, increasing Holy damage taken by up to 127. Your melee strikes will refresh the spell's duration. Only one Judgement per Paladin can be active at any one time.",Offensive,Main,0,30,125 Mana,,Cooldown + aura,"BUFF, DPS, MAINTENANCE",https://www.wowhead.com/tbc/spell=20307,
Class-wide / Shared,Ability,Seal of the Crusader,20308,21082,Rank 5,52,"Fills the Paladin with the spirit of a crusader for 30 sec, granting 
372 melee attack power. The Paladin also attacks 40% faster, but deals less damage with each attack. Only one Seal can be active on the Paladin at any one time.
Unleashing this Seal's energy will judge an enemy for 20 sec, increasing Holy damage taken by up to 161. Your melee strikes will refresh the spell's duration. Only one Judgement per Paladin can be active at any one time.",Offensive,Main,0,30,160 Mana,,Cooldown + aura,"BUFF, DPS, MAINTENANCE",https://www.wowhead.com/tbc/spell=20308,
Class-wide / Shared,Ability,Seal of the Crusader,21082,21082,Rank 6,6,"Fills the Paladin with the spirit of a crusader for 30 sec, granting 
41 melee attack power. The Paladin also attacks 40% faster, but deals less damage with each attack. Only one Seal can be active on the Paladin at any one time.
Unleashing this Seal's energy will judge an enemy for 20 sec, increasing Holy damage taken by up to 23. Your melee strikes will refresh the spell's duration. Only one Judgement per Paladin can be active at any one time.",Offensive,Main,0,30,25 Mana,,Cooldown + aura,"BUFF, DPS, MAINTENANCE",https://www.wowhead.com/tbc/spell=21082,
Class-wide / Shared,Ability,Seal of the Crusader,27158,21082,Rank 7,61,"Fills the Paladin with the spirit of a crusader for 30 sec, granting 
495 melee attack power. The Paladin also attacks 40% faster, but deals less damage with each attack. Only one Seal can be active on the Paladin at any one time.
Unleashing this Seal's energy will judge an enemy for 20 sec, increasing Holy damage taken by up to 219. Your melee strikes will refresh the spell's duration. Only one Judgement per Paladin can be active at any one time.",Offensive,Main,0,30,210 Mana,,Cooldown + aura,"BUFF, DPS, MAINTENANCE",https://www.wowhead.com/tbc/spell=27158,
Class-wide / Shared,Ability,Shadow Resistance Aura,19876,19876,Rank 1,28,Gives 30 additional Shadow resistance to all party members within 30 yards. Players may only have one Aura on them per Paladin at any one time.,Ability,Data only,0,,,,Cooldown,"BUFF, LONG_BUFF, RAID_DEFENSIVE",https://www.wowhead.com/tbc/spell=19876,
Class-wide / Shared,Ability,Shadow Resistance Aura,19895,19876,Rank 2,40,Gives 45 additional Shadow resistance to all party members within 30 yards. Players may only have one Aura on them per Paladin at any one time.,Ability,Data only,0,,,,Cooldown,"BUFF, LONG_BUFF, RAID_DEFENSIVE",https://www.wowhead.com/tbc/spell=19895,
Class-wide / Shared,Ability,Shadow Resistance Aura,19896,19876,Rank 3,52,Gives 60 additional Shadow resistance to all party members within 30 yards. Players may only have one Aura on them per Paladin at any one time.,Ability,Data only,0,,,,Cooldown,"BUFF, LONG_BUFF, RAID_DEFENSIVE",https://www.wowhead.com/tbc/spell=19896,
Class-wide / Shared,Ability,Shadow Resistance Aura,27151,19876,Rank 4,63,Gives 70 additional Shadow resistance to all party members within 30 yards. Players may only have one Aura on them per Paladin at any one time.,Ability,Data only,0,,,,Cooldown,"BUFF, LONG_BUFF, RAID_DEFENSIVE",https://www.wowhead.com/tbc/spell=27151,
Class-wide / Shared,Ability,Turn Evil,10326,2878,Rank 3,52,The targeted undead or demon enemy will be compelled to flee for up to 20 sec. Damage caused may interrupt the effect. Only one target can be turned at a time.,Crowd Control,Utility,30,20,75 Mana,,Cooldown,"CC_HARD, FEAR",https://www.wowhead.com/tbc/spell=10326,
Class-wide / Shared,Ability,Turn Undead,2878,2878,Rank 1,24,The targeted undead enemy will be compelled to flee for up to 10 sec. Damage caused may interrupt the effect. Only one target can be turned at a time.,Crowd Control,Utility,30,20,35 Mana,,Cooldown,"CC_HARD, FEAR",https://www.wowhead.com/tbc/spell=2878,
Class-wide / Shared,Ability,Turn Undead,5627,2878,Rank 2,38,The targeted undead enemy will be compelled to flee for up to 15 sec. Damage caused may interrupt the effect. Only one target can be turned at a time.,Crowd Control,Utility,30,20,50 Mana,,Cooldown,"CC_HARD, FEAR",https://www.wowhead.com/tbc/spell=5627,
Class-wide / Shared,Talent Ability,Greater Blessing of Kings,25898,25898,,60,"Gives all members of the raid or group that share the same class with the target the Greater Blessing of Kings, increasing total stats by 10% for 30 min. Players may only have one Blessing on them per Paladin at any one time.",Utility,Utility,0,1800,12% of base mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=25898,Talent-required
Holy,Ability,Flash of Light,19750,19750,Rank 1,20,"Heals a friendly target for 
67 to 
77.",Healing,Utility,0,,35 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE_PVP",https://www.wowhead.com/tbc/spell=19750,
Holy,Ability,Flash of Light,19939,19750,Rank 2,26,"Heals a friendly target for 
102 to 
117.",Healing,Utility,0,,50 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE_PVP",https://www.wowhead.com/tbc/spell=19939,
Holy,Ability,Flash of Light,19940,19750,Rank 3,34,"Heals a friendly target for 
153 to 
171.",Healing,Utility,0,,70 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE_PVP",https://www.wowhead.com/tbc/spell=19940,
Holy,Ability,Flash of Light,19941,19750,Rank 4,42,"Heals a friendly target for 
206 to 
231.",Healing,Utility,0,,90 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE_PVP",https://www.wowhead.com/tbc/spell=19941,
Holy,Ability,Flash of Light,19942,19750,Rank 5,50,"Heals a friendly target for 
278 to 
310.",Healing,Utility,0,,115 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE_PVP",https://www.wowhead.com/tbc/spell=19942,
Holy,Ability,Flash of Light,19943,19750,Rank 6,58,"Heals a friendly target for 
356 to 
396.",Healing,Utility,0,,140 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE_PVP",https://www.wowhead.com/tbc/spell=19943,
Holy,Ability,Flash of Light,27137,19750,Rank 7,66,"Heals a friendly target for 
458 to 
513.",Healing,Utility,0,,180 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE_PVP",https://www.wowhead.com/tbc/spell=27137,
Holy,Ability,Holy Light,635,635,Rank 1,1,"Heals a friendly target for 
42 to 
51.",Healing,Utility,0,,35 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE",https://www.wowhead.com/tbc/spell=635,
Holy,Ability,Holy Light,639,635,Rank 2,6,"Heals a friendly target for 
81 to 
96.",Healing,Utility,0,,60 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE",https://www.wowhead.com/tbc/spell=639,
Holy,Ability,Holy Light,647,635,Rank 3,14,"Heals a friendly target for 
167 to 
196.",Healing,Utility,0,,110 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE",https://www.wowhead.com/tbc/spell=647,
Holy,Ability,Holy Light,1026,635,Rank 4,22,"Heals a friendly target for 
322 to 
368.",Healing,Utility,0,,190 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE",https://www.wowhead.com/tbc/spell=1026,
Holy,Ability,Holy Light,1042,635,Rank 5,30,"Heals a friendly target for 
506 to 
569.",Healing,Utility,0,,275 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE",https://www.wowhead.com/tbc/spell=1042,
Holy,Ability,Holy Light,3472,635,Rank 6,38,"Heals a friendly target for 
717 to 
799.",Healing,Utility,0,,365 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE",https://www.wowhead.com/tbc/spell=3472,
Holy,Ability,Holy Light,10328,635,Rank 7,46,"Heals a friendly target for 
968 to 
1076.",Healing,Utility,0,,465 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE",https://www.wowhead.com/tbc/spell=10328,
Holy,Ability,Holy Light,10329,635,Rank 8,54,"Heals a friendly target for 
1272 to 
1414.",Healing,Utility,0,,580 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE",https://www.wowhead.com/tbc/spell=10329,
Holy,Ability,Holy Light,25292,635,Rank 9,60,"Heals a friendly target for 
1619 to 
1799.",Healing,Utility,0,,660 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE",https://www.wowhead.com/tbc/spell=25292,
Holy,Ability,Holy Light,27135,635,Rank 10,62,"Heals a friendly target for 
1773 to 
1971.",Healing,Utility,0,,710 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE",https://www.wowhead.com/tbc/spell=27135,
Holy,Ability,Holy Light,27136,635,Rank 11,70,"Heals a friendly target for 
2196 to 
2446.",Healing,Utility,0,,840 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE",https://www.wowhead.com/tbc/spell=27136,
Holy,Talent,Aura Mastery,31821,31821,Rank 1/1,,Increases the radius of your Auras to 40 yards.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=31821,Talent: Aura Mastery; tree row 3
Holy,Talent,Blessed Life,31828,31828,Rank 1/3,,All attacks against you have a 4% chance to cause half damage.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=31828,Talent: Blessed Life; tree row 7
Holy,Talent,Blessed Life,31829,31828,Rank 2/3,,All attacks against you have a 7% chance to cause half damage.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=31829,Talent: Blessed Life; tree row 7
Holy,Talent,Blessed Life,31830,31828,Rank 3/3,,All attacks against you have a 10% chance to cause half damage.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=31830,Talent: Blessed Life; tree row 7
Holy,Talent Ability,Divine Favor,20216,20216,Rank 1/1,,"When activated, gives your next Flash of Light, Holy Light, or Holy Shock spell a 100% critical effect chance.",Healing,Utility,120,,3% of base mana,,Cooldown + aura,"HAS_BUFF, HEAL, MAJOR",https://www.wowhead.com/tbc/spell=20216,Talent-required | Talent: Divine Favor
Holy,Talent Ability,Divine Illumination,31842,31842,Rank 1/1,,Reduces the mana cost of all spells by 50% for 15 sec.,Healing,Utility,180,15,,,Cooldown + aura,"HAS_BUFF, HEAL, MAJOR, PVE, RESOURCE",https://www.wowhead.com/tbc/spell=31842,Talent-required | Talent: Divine Illumination
Holy,Talent,Divine Intellect,20257,20257,Rank 1/5,,Increases your total Intellect by 2%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=20257,Talent: Divine Intellect; tree row 1
Holy,Talent,Divine Intellect,20258,20257,Rank 2/5,,Increases your total Intellect by 4%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=20258,Talent: Divine Intellect; tree row 1
Holy,Talent,Divine Intellect,20259,20257,Rank 3/5,,Increases your total Intellect by 6%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=20259,Talent: Divine Intellect; tree row 1
Holy,Talent,Divine Intellect,20260,20257,Rank 4/5,,Increases your total Intellect by 8%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=20260,Talent: Divine Intellect; tree row 1
Holy,Talent,Divine Intellect,20261,20257,Rank 5/5,,Increases your total Intellect by 10%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=20261,Talent: Divine Intellect; tree row 1
Holy,Talent,Divine Strength,20262,20262,Rank 1/5,,Increases your total Strength by 2%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=20262,Talent: Divine Strength; tree row 1
Holy,Talent,Divine Strength,20263,20262,Rank 2/5,,Increases your total Strength by 4%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=20263,Talent: Divine Strength; tree row 1
Holy,Talent,Divine Strength,20264,20262,Rank 3/5,,Increases your total Strength by 6%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=20264,Talent: Divine Strength; tree row 1
Holy,Talent,Divine Strength,20265,20262,Rank 4/5,,Increases your total Strength by 8%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=20265,Talent: Divine Strength; tree row 1
Holy,Talent,Divine Strength,20266,20262,Rank 5/5,,Increases your total Strength by 10%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=20266,Talent: Divine Strength; tree row 1
Holy,Talent,Healing Light,20237,20237,Rank 1/3,,Increases the amount healed by your Holy Light and Flash of Light spells by 4%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=20237,Talent: Healing Light; tree row 3
Holy,Talent,Healing Light,20238,20237,Rank 2/3,,Increases the amount healed by your Holy Light and Flash of Light spells by 8%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=20238,Talent: Healing Light; tree row 3
Holy,Talent,Healing Light,20239,20237,Rank 3/3,,Increases the amount healed by your Holy Light and Flash of Light spells by 12%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=20239,Talent: Healing Light; tree row 3
Holy,Talent,Holy Guidance,31837,31837,Rank 1/5,,Increases your spell damage and healing by 7% of your total Intellect.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=31837,Talent: Holy Guidance; tree row 8
Holy,Talent,Holy Guidance,31838,31837,Rank 2/5,,Increases your spell damage and healing by 14% of your total Intellect.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=31838,Talent: Holy Guidance; tree row 8
Holy,Talent,Holy Guidance,31839,31837,Rank 3/5,,Increases your spell damage and healing by 21% of your total Intellect.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=31839,Talent: Holy Guidance; tree row 8
