Specialization,Type,Name,Spell ID,Canonical ID,Rank,Learned Level,Description,Category,HUD Row,Cooldown,Duration,Resource Cost,Aura ID,Track Mode,Tags,Wowhead Source,Notes
Discipline,Talent,Improved Inner Fire,14747,14747,Rank 1/3,,Increases the armor bonus of your Inner Fire spell by 10%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14747,Talent: Improved Inner Fire; tree row 4
Discipline,Talent,Improved Inner Fire,14770,14747,Rank 2/3,,Increases the armor bonus of your Inner Fire spell by 20%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14770,Talent: Improved Inner Fire; tree row 4
Discipline,Talent,Improved Inner Fire,14771,14747,Rank 3/3,,Increases the armor bonus of your Inner Fire spell by 30%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14771,Talent: Improved Inner Fire; tree row 4
Discipline,Talent,Improved Mana Burn,14750,14750,Rank 1/2,,Reduces the casting time of your Mana Burn spell by 0.5 sec.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14750,Talent: Improved Mana Burn; tree row 4
Discipline,Talent,Improved Mana Burn,14772,14750,Rank 2/2,,Reduces the casting time of your Mana Burn spell by 1 sec.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14772,Talent: Improved Mana Burn; tree row 4
Discipline,Talent,Improved Power Word: Fortitude,14749,14749,Rank 1/2,,Increases the effect of your Power Word: Fortitude and Prayer of Fortitude spells by 15%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14749,Talent: Improved Power Word: Fortitude; tree row 2
Discipline,Talent,Improved Power Word: Fortitude,14767,14749,Rank 2/2,,Increases the effect of your Power Word: Fortitude and Prayer of Fortitude spells by 30%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14767,Talent: Improved Power Word: Fortitude; tree row 2
Discipline,Talent,Improved Power Word: Shield,14748,14748,Rank 1/3,,Increases the damage absorbed by your Power Word: Shield by 5%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14748,Talent: Improved Power Word: Shield; tree row 2
Discipline,Talent,Improved Power Word: Shield,14768,14748,Rank 2/3,,Increases the damage absorbed by your Power Word: Shield by 10%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14768,Talent: Improved Power Word: Shield; tree row 2
Discipline,Talent,Improved Power Word: Shield,14769,14748,Rank 3/3,,Increases the damage absorbed by your Power Word: Shield by 15%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14769,Talent: Improved Power Word: Shield; tree row 2
Discipline,Talent Ability,Inner Focus,14751,14751,Rank 1/1,,"When activated, reduces the mana cost of your next spell by 100% and increases its critical effect chance by 25% if it is capable of a critical effect.",Healing,Utility,180,0,,,Cooldown + aura,"HAS_BUFF, HEAL, MAJOR, RESOURCE",https://www.wowhead.com/tbc/spell=14751,Talent-required | Talent: Inner Focus
Discipline,Talent,Martyrdom,14531,14531,Rank 1/2,,Gives you a 50% chance to gain the Focused Casting effect that lasts for 6 sec after being the victim of a melee or ranged critical strike. The Focused Casting effect prevents you from losing casting time when taking damage while casting Priest spells and increases resistance to Interrupt effects by 10%.,Talent Passive,Data only,,6,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14531,Talent: Martyrdom; tree row 2
Discipline,Talent,Martyrdom,14774,14531,Rank 2/2,,Gives you a 100% chance to gain the Focused Casting effect that lasts for 6 sec after being the victim of a melee or ranged critical strike. The Focused Casting effect prevents you from losing casting time when taking damage while casting Priest spells and increases resistance to Interrupt effects by 20%.,Talent Passive,Data only,,6,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14774,Talent: Martyrdom; tree row 2
Discipline,Talent,Meditation,14521,14521,Rank 1/3,,Allows 10% of your mana regeneration to continue while casting.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14521,Talent: Meditation; tree row 3
Discipline,Talent,Meditation,14776,14521,Rank 2/3,,Allows 20% of your mana regeneration to continue while casting.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14776,Talent: Meditation; tree row 3
Discipline,Talent,Meditation,14777,14521,Rank 3/3,,Allows 30% of your mana regeneration to continue while casting.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14777,Talent: Meditation; tree row 3
Discipline,Talent,Mental Agility,14520,14520,Rank 1/5,,Reduces the mana cost of your instant cast spells by 2%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14520,Talent: Mental Agility; tree row 4
Discipline,Talent,Mental Agility,14780,14520,Rank 2/5,,Reduces the mana cost of your instant cast spells by 4%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14780,Talent: Mental Agility; tree row 4
Discipline,Talent,Mental Agility,14781,14520,Rank 3/5,,Reduces the mana cost of your instant cast spells by 6%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14781,Talent: Mental Agility; tree row 4
Discipline,Talent,Mental Agility,14782,14520,Rank 4/5,,Reduces the mana cost of your instant cast spells by 8%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14782,Talent: Mental Agility; tree row 4
Discipline,Talent,Mental Agility,14783,14520,Rank 5/5,,Reduces the mana cost of your instant cast spells by 10%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14783,Talent: Mental Agility; tree row 4
Discipline,Talent,Mental Strength,18551,18551,Rank 1/5,,Increases your maximum mana by 2%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=18551,Talent: Mental Strength; tree row 5
Discipline,Talent,Mental Strength,18552,18551,Rank 2/5,,Increases your maximum mana by 4%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=18552,Talent: Mental Strength; tree row 5
Discipline,Talent,Mental Strength,18553,18551,Rank 3/5,,Increases your maximum mana by 6%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=18553,Talent: Mental Strength; tree row 5
Discipline,Talent,Mental Strength,18554,18551,Rank 4/5,,Increases your maximum mana by 8%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=18554,Talent: Mental Strength; tree row 5
Discipline,Talent,Mental Strength,18555,18551,Rank 5/5,,Increases your maximum mana by 10%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=18555,Talent: Mental Strength; tree row 5
Discipline,Talent Ability,Pain Suppression,33206,33206,Rank 1/1,,"Instantly reduces a friendly target's threat by 5%, reduces all damage taken by 40% and increases resistance to Dispel mechanics by 65% for 8 sec.",Defensive,Utility,120,8,8% of base mana,,Cooldown + aura,"EXTERNAL_DEFENSIVE, HAS_BUFF, IMPORTANT_EXTERNAL, MAJOR, PVE_PVP",https://www.wowhead.com/tbc/spell=33206,Talent-required | Talent: Pain Suppression
Discipline,Talent Ability,Power Infusion,10060,10060,Rank 1/1,,"Infuses the target with power, increasing spell casting speed by 20% and reducing the mana cost of all spells by 20%. Lasts 15 sec.",Healing,Utility,180,15,16% of base mana,,Cooldown + aura,"DPS, HAS_BUFF, HEAL, IMPORTANT_EXTERNAL, MAJOR",https://www.wowhead.com/tbc/spell=10060,Talent-required | Talent: Power Infusion
Discipline,Talent Ability,Prayer of Spirit,27681,27681,,60,"Power infuses the target's party, increasing their Spirit by 40 for 1 hour.",Utility,Utility,0,3600,1500 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=27681,Talent-required
Discipline,Talent,Reflective Shield,33201,33201,Rank 1/5,,Causes 10% of the damage absorbed by your Power Word: Shield to reflect back at the attacker. This damage causes no threat.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=33201,Talent: Reflective Shield; tree row 7
Discipline,Talent,Reflective Shield,33202,33201,Rank 2/5,,Causes 20% of the damage absorbed by your Power Word: Shield to reflect back at the attacker. This damage causes no threat.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=33202,Talent: Reflective Shield; tree row 7
Discipline,Talent,Reflective Shield,33203,33201,Rank 3/5,,Causes 30% of the damage absorbed by your Power Word: Shield to reflect back at the attacker. This damage causes no threat.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=33203,Talent: Reflective Shield; tree row 7
Discipline,Talent,Reflective Shield,33204,33201,Rank 4/5,,Causes 40% of the damage absorbed by your Power Word: Shield to reflect back at the attacker. This damage causes no threat.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=33204,Talent: Reflective Shield; tree row 7
Discipline,Talent,Reflective Shield,33205,33201,Rank 5/5,,Causes 50% of the damage absorbed by your Power Word: Shield to reflect back at the attacker. This damage causes no threat.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=33205,Talent: Reflective Shield; tree row 7
Discipline,Talent,Silent Resolve,14523,14523,Rank 1/5,,Reduces the threat generated by your Holy and Discipline spells by 4% and reduces the chance your spells will be dispelled by 4%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14523,Talent: Silent Resolve; tree row 2
Discipline,Talent,Silent Resolve,14784,14523,Rank 2/5,,Reduces the threat generated by your Holy and Discipline spells by 8% and reduces the chance your spells will be dispelled by 8%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14784,Talent: Silent Resolve; tree row 2
Discipline,Talent,Silent Resolve,14785,14523,Rank 3/5,,Reduces the threat generated by your Holy and Discipline spells by 12% and reduces the chance your spells will be dispelled by 12%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14785,Talent: Silent Resolve; tree row 2
Discipline,Talent,Silent Resolve,14786,14523,Rank 4/5,,Reduces the threat generated by your Holy and Discipline spells by 16% and reduces the chance your spells will be dispelled by 16%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14786,Talent: Silent Resolve; tree row 2
Discipline,Talent,Silent Resolve,14787,14523,Rank 5/5,,Reduces the threat generated by your Holy and Discipline spells by 20% and reduces the chance your spells will be dispelled by 20%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14787,Talent: Silent Resolve; tree row 2
Discipline,Talent,Unbreakable Will,14522,14522,Rank 1/5,,"Increases your chance to resist Stun, Fear, and Silence effects by an additional 3%.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14522,Talent: Unbreakable Will; tree row 1
Discipline,Talent,Unbreakable Will,14788,14522,Rank 2/5,,"Increases your chance to resist Stun, Fear, and Silence effects by an additional 6%.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14788,Talent: Unbreakable Will; tree row 1
Discipline,Talent,Unbreakable Will,14789,14522,Rank 3/5,,"Increases your chance to resist Stun, Fear, and Silence effects by an additional 9%.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14789,Talent: Unbreakable Will; tree row 1
Discipline,Talent,Unbreakable Will,14790,14522,Rank 4/5,,"Increases your chance to resist Stun, Fear, and Silence effects by an additional 12%.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14790,Talent: Unbreakable Will; tree row 1
Discipline,Talent,Unbreakable Will,14791,14522,Rank 5/5,,"Increases your chance to resist Stun, Fear, and Silence effects by an additional 15%.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14791,Talent: Unbreakable Will; tree row 1
Discipline,Talent,Wand Specialization,14524,14524,Rank 1/5,,Increases your damage with Wands by 5%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14524,Talent: Wand Specialization; tree row 1
Discipline,Talent,Wand Specialization,14525,14524,Rank 2/5,,Increases your damage with Wands by 10%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14525,Talent: Wand Specialization; tree row 1
Discipline,Talent,Wand Specialization,14526,14524,Rank 3/5,,Increases your damage with Wands by 15%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14526,Talent: Wand Specialization; tree row 1
Discipline,Talent,Wand Specialization,14527,14524,Rank 4/5,,Increases your damage with Wands by 20%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14527,Talent: Wand Specialization; tree row 1
Discipline,Talent,Wand Specialization,14528,14524,Rank 5/5,,Increases your damage with Wands by 25%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=14528,Talent: Wand Specialization; tree row 1
"Discipline, Holy",Ability,Flash Heal,2061,2061,Rank 1,20,"Heals a friendly target for 
202 to 
247.",Healing,Utility,0,,125 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE_PVP",https://www.wowhead.com/tbc/spell=2061,
"Discipline, Holy",Ability,Flash Heal,9472,2061,Rank 2,26,"Heals a friendly target for 
269 to 
325.",Healing,Utility,0,,155 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE_PVP",https://www.wowhead.com/tbc/spell=9472,
"Discipline, Holy",Ability,Flash Heal,9473,2061,Rank 3,32,"Heals a friendly target for 
339 to 
406.",Healing,Utility,0,,185 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE_PVP",https://www.wowhead.com/tbc/spell=9473,
"Discipline, Holy",Ability,Flash Heal,9474,2061,Rank 4,38,"Heals a friendly target for 
414 to 
492.",Healing,Utility,0,,215 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE_PVP",https://www.wowhead.com/tbc/spell=9474,
"Discipline, Holy",Ability,Flash Heal,10915,2061,Rank 5,44,"Heals a friendly target for 
534 to 
633.",Healing,Utility,0,,265 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE_PVP",https://www.wowhead.com/tbc/spell=10915,
"Discipline, Holy",Ability,Flash Heal,10916,2061,Rank 6,50,"Heals a friendly target for 
662 to 
783.",Healing,Utility,0,,315 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE_PVP",https://www.wowhead.com/tbc/spell=10916,
"Discipline, Holy",Ability,Flash Heal,10917,2061,Rank 7,56,"Heals a friendly target for 
833 to 
979.",Healing,Utility,0,,380 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE_PVP",https://www.wowhead.com/tbc/spell=10917,
"Discipline, Holy",Ability,Flash Heal,25233,2061,Rank 8,61,"Heals a friendly target for 
931 to 
1078.",Healing,Utility,0,,400 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE_PVP",https://www.wowhead.com/tbc/spell=25233,
"Discipline, Holy",Ability,Flash Heal,25235,2061,Rank 9,67,"Heals a friendly target for 
1116 to 
1295.",Healing,Utility,0,,470 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE_PVP",https://www.wowhead.com/tbc/spell=25235,
"Discipline, Holy",Ability,Greater Heal,2060,2060,Rank 1,40,"A slow casting spell that heals a single target for 
924 to 
1039.",Healing,Utility,0,,370 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE",https://www.wowhead.com/tbc/spell=2060,
"Discipline, Holy",Ability,Greater Heal,10963,2060,Rank 2,46,"A slow casting spell that heals a single target for 
1178 to 
1318.",Healing,Utility,0,,455 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE",https://www.wowhead.com/tbc/spell=10963,
"Discipline, Holy",Ability,Greater Heal,10964,2060,Rank 3,52,"A slow casting spell that heals a single target for 
1470 to 
1642.",Healing,Utility,0,,545 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE",https://www.wowhead.com/tbc/spell=10964,
"Discipline, Holy",Ability,Greater Heal,10965,2060,Rank 4,58,"A slow casting spell that heals a single target for 
1835 to 
2044.",Healing,Utility,0,,655 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE",https://www.wowhead.com/tbc/spell=10965,
"Discipline, Holy",Ability,Greater Heal,25210,2060,Rank 5,63,"A slow casting spell that heals a single target for 
2107 to 
2444.",Healing,Utility,0,,750 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE",https://www.wowhead.com/tbc/spell=25210,
"Discipline, Holy",Ability,Greater Heal,25213,2060,Rank 6,68,"A slow casting spell that heals a single target for 
2414 to 
2803.",Healing,Utility,0,,825 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE",https://www.wowhead.com/tbc/spell=25213,
"Discipline, Holy",Ability,Greater Heal,25314,2060,Rank 7,60,"A slow casting spell that heals a single target for 
2006 to 
2235.",Healing,Utility,0,,710 Mana,,Cooldown,"FILLER, HEAL, HEAL_SINGLE, PVE",https://www.wowhead.com/tbc/spell=25314,
"Discipline, Holy",Ability,Heal,2054,2054,Rank 1,16,"Heal your target for 
307 to 
353.",Healing,Utility,0,,155 Mana,,Cooldown,"FILLER, HEAL_SINGLE",https://www.wowhead.com/tbc/spell=2054,
"Discipline, Holy",Ability,Heal,2055,2054,Rank 2,22,"Heal your target for 
445 to 
507.",Healing,Utility,0,,205 Mana,,Cooldown,"FILLER, HEAL_SINGLE",https://www.wowhead.com/tbc/spell=2055,
"Discipline, Holy",Ability,Heal,6063,2054,Rank 3,28,"Heal your target for 
586 to 
662.",Healing,Utility,0,,255 Mana,,Cooldown,"FILLER, HEAL_SINGLE",https://www.wowhead.com/tbc/spell=6063,
"Discipline, Holy",Ability,Heal,6064,2054,Rank 4,34,"Heal your target for 
734 to 
827.",Healing,Utility,0,,305 Mana,,Cooldown,"FILLER, HEAL_SINGLE",https://www.wowhead.com/tbc/spell=6064,
"Discipline, Holy",Ability,Lesser Heal,2050,2050,Rank 1,1,"Heal your target for 
47 to 
58.",Healing,Utility,0,,30 Mana,,Cooldown,"FILLER, HEAL_SINGLE",https://www.wowhead.com/tbc/spell=2050,
"Discipline, Holy",Ability,Lesser Heal,2052,2050,Rank 2,4,"Heal your target for 
76 to 
91.",Healing,Utility,0,,45 Mana,,Cooldown,"FILLER, HEAL_SINGLE",https://www.wowhead.com/tbc/spell=2052,
"Discipline, Holy",Ability,Lesser Heal,2053,2050,Rank 3,10,"Heal your target for 
143 to 
165.",Healing,Utility,0,,75 Mana,,Cooldown,"FILLER, HEAL_SINGLE",https://www.wowhead.com/tbc/spell=2053,
"Discipline, Holy",Ability,Power Word: Shield,17,17,Rank 1,6,"Draws on the soul of the party member to shield them, absorbing 
48 damage. Lasts 30 sec. While the shield holds, spellcasting will not be interrupted by damage. Once shielded, the target cannot be shielded again for 15 sec.",Defensive,Utility,4,30,45 Mana,6788,Cooldown + aura,"EXTERNAL_DEFENSIVE, HAS_BUFF, HEAL, HEAL_SINGLE, ROTATIONAL",https://www.wowhead.com/tbc/spell=17,
"Discipline, Holy",Ability,Power Word: Shield,592,17,Rank 2,12,"Draws on the soul of the party member to shield them, absorbing 
94 damage. Lasts 30 sec. While the shield holds, spellcasting will not be interrupted by damage. Once shielded, the target cannot be shielded again for 15 sec.",Defensive,Utility,4,30,80 Mana,6788,Cooldown + aura,"EXTERNAL_DEFENSIVE, HAS_BUFF, HEAL, HEAL_SINGLE, ROTATIONAL",https://www.wowhead.com/tbc/spell=592,
"Discipline, Holy",Ability,Power Word: Shield,600,17,Rank 3,18,"Draws on the soul of the party member to shield them, absorbing 
166 damage. Lasts 30 sec. While the shield holds, spellcasting will not be interrupted by damage. Once shielded, the target cannot be shielded again for 15 sec.",Defensive,Utility,4,30,130 Mana,6788,Cooldown + aura,"EXTERNAL_DEFENSIVE, HAS_BUFF, HEAL, HEAL_SINGLE, ROTATIONAL",https://www.wowhead.com/tbc/spell=600,
"Discipline, Holy",Ability,Power Word: Shield,3747,17,Rank 4,24,"Draws on the soul of the party member to shield them, absorbing 
244 damage. Lasts 30 sec. While the shield holds, spellcasting will not be interrupted by damage. Once shielded, the target cannot be shielded again for 15 sec.",Defensive,Utility,4,30,175 Mana,6788,Cooldown + aura,"EXTERNAL_DEFENSIVE, HAS_BUFF, HEAL, HEAL_SINGLE, ROTATIONAL",https://www.wowhead.com/tbc/spell=3747,
"Discipline, Holy",Ability,Power Word: Shield,6065,17,Rank 5,30,"Draws on the soul of the party member to shield them, absorbing 
313 damage. Lasts 30 sec. While the shield holds, spellcasting will not be interrupted by damage. Once shielded, the target cannot be shielded again for 15 sec.",Defensive,Utility,4,30,210 Mana,6788,Cooldown + aura,"EXTERNAL_DEFENSIVE, HAS_BUFF, HEAL, HEAL_SINGLE, ROTATIONAL",https://www.wowhead.com/tbc/spell=6065,
"Discipline, Holy",Ability,Power Word: Shield,6066,17,Rank 6,36,"Draws on the soul of the party member to shield them, absorbing 
394 damage. Lasts 30 sec. While the shield holds, spellcasting will not be interrupted by damage. Once shielded, the target cannot be shielded again for 15 sec.",Defensive,Utility,4,30,250 Mana,6788,Cooldown + aura,"EXTERNAL_DEFENSIVE, HAS_BUFF, HEAL, HEAL_SINGLE, ROTATIONAL",https://www.wowhead.com/tbc/spell=6066,
"Discipline, Holy",Ability,Power Word: Shield,10898,17,Rank 7,42,"Draws on the soul of the party member to shield them, absorbing 
499 damage. Lasts 30 sec. While the shield holds, spellcasting will not be interrupted by damage. Once shielded, the target cannot be shielded again for 15 sec.",Defensive,Utility,4,30,300 Mana,6788,Cooldown + aura,"EXTERNAL_DEFENSIVE, HAS_BUFF, HEAL, HEAL_SINGLE, ROTATIONAL",https://www.wowhead.com/tbc/spell=10898,
"Discipline, Holy",Ability,Power Word: Shield,10899,17,Rank 8,48,"Draws on the soul of the party member to shield them, absorbing 
622 damage. Lasts 30 sec. While the shield holds, spellcasting will not be interrupted by damage. Once shielded, the target cannot be shielded again for 15 sec.",Defensive,Utility,4,30,355 Mana,6788,Cooldown + aura,"EXTERNAL_DEFENSIVE, HAS_BUFF, HEAL, HEAL_SINGLE, ROTATIONAL",https://www.wowhead.com/tbc/spell=10899,
"Discipline, Holy",Ability,Power Word: Shield,10900,17,Rank 9,54,"Draws on the soul of the party member to shield them, absorbing 
783 damage. Lasts 30 sec. While the shield holds, spellcasting will not be interrupted by damage. Once shielded, the target cannot be shielded again for 15 sec.",Defensive,Utility,4,30,425 Mana,6788,Cooldown + aura,"EXTERNAL_DEFENSIVE, HAS_BUFF, HEAL, HEAL_SINGLE, ROTATIONAL",https://www.wowhead.com/tbc/spell=10900,
"Discipline, Holy",Ability,Power Word: Shield,10901,17,Rank 10,60,"Draws on the soul of the party member to shield them, absorbing 
964 damage. Lasts 30 sec. While the shield holds, spellcasting will not be interrupted by damage. Once shielded, the target cannot be shielded again for 15 sec.",Defensive,Utility,4,30,500 Mana,6788,Cooldown + aura,"EXTERNAL_DEFENSIVE, HAS_BUFF, HEAL, HEAL_SINGLE, ROTATIONAL",https://www.wowhead.com/tbc/spell=10901,
"Discipline, Holy",Ability,Power Word: Shield,25217,17,Rank 11,65,"Draws on the soul of the party member to shield them, absorbing 
1144 damage. Lasts 30 sec. While the shield holds, spellcasting will not be interrupted by damage. Once shielded, the target cannot be shielded again for 15 sec.",Defensive,Utility,4,30,540 Mana,6788,Cooldown + aura,"EXTERNAL_DEFENSIVE, HAS_BUFF, HEAL, HEAL_SINGLE, ROTATIONAL",https://www.wowhead.com/tbc/spell=25217,
"Discipline, Holy",Ability,Power Word: Shield,25218,17,Rank 12,70,"Draws on the soul of the party member to shield them, absorbing 
1265 damage. Lasts 30 sec. While the shield holds, spellcasting will not be interrupted by damage. Once shielded, the target cannot be shielded again for 15 sec.",Defensive,Utility,4,30,600 Mana,6788,Cooldown + aura,"EXTERNAL_DEFENSIVE, HAS_BUFF, HEAL, HEAL_SINGLE, ROTATIONAL",https://www.wowhead.com/tbc/spell=25218,
"Discipline, Holy",Ability,Prayer of Healing,596,596,Rank 1,30,"A powerful prayer heals party members within 30 yards for 
312 to 
333.",Healing,Utility,0,,410 Mana,,Cooldown,"AOE, FILLER, HEAL, HEAL_AOE, PVE",https://www.wowhead.com/tbc/spell=596,
"Discipline, Holy",Ability,Prayer of Healing,996,596,Rank 2,40,"A powerful prayer heals party members within 30 yards for 
458 to 
487.",Healing,Utility,0,,560 Mana,,Cooldown,"AOE, FILLER, HEAL, HEAL_AOE, PVE",https://www.wowhead.com/tbc/spell=996,
"Discipline, Holy",Ability,Prayer of Healing,10960,596,Rank 3,50,"A powerful prayer heals party members within 30 yards for 
675 to 
713.",Healing,Utility,0,,770 Mana,,Cooldown,"AOE, FILLER, HEAL, HEAL_AOE, PVE",https://www.wowhead.com/tbc/spell=10960,
"Discipline, Holy",Ability,Prayer of Healing,10961,596,Rank 4,60,"A powerful prayer heals party members within 30 yards for 
960 to 
1013.",Healing,Utility,0,,1030 Mana,,Cooldown,"AOE, FILLER, HEAL, HEAL_AOE, PVE",https://www.wowhead.com/tbc/spell=10961,
"Discipline, Holy",Ability,Prayer of Healing,25308,596,Rank 5,68,"A powerful prayer heals party members within 30 yards for 
1251 to 
1322.",Healing,Utility,0,,1255 Mana,,Cooldown,"AOE, FILLER, HEAL, HEAL_AOE, PVE",https://www.wowhead.com/tbc/spell=25308,
"Discipline, Holy",Ability,Prayer of Healing,25316,596,Rank 6,60,"A powerful prayer heals party members within 30 yards for 
1019 to 
1076.",Healing,Utility,0,,1070 Mana,,Cooldown,"AOE, FILLER, HEAL, HEAL_AOE, PVE",https://www.wowhead.com/tbc/spell=25316,
"Discipline, Holy",Ability,Smite,585,585,Rank 1,1,"Smite an enemy for 
15 to 
20 Holy damage.",Offensive,Main,0,,20 Mana,,Cooldown,"DPS, FILLER, PVE",https://www.wowhead.com/tbc/spell=585,
"Discipline, Holy",Ability,Smite,591,585,Rank 2,6,"Smite an enemy for 
28 to 
34 Holy damage.",Offensive,Main,0,,30 Mana,,Cooldown,"DPS, FILLER, PVE",https://www.wowhead.com/tbc/spell=591,
"Discipline, Holy",Ability,Smite,598,585,Rank 3,14,"Smite an enemy for 
58 to 
67 Holy damage.",Offensive,Main,0,,60 Mana,,Cooldown,"DPS, FILLER, PVE",https://www.wowhead.com/tbc/spell=598,
"Discipline, Holy",Ability,Smite,984,585,Rank 4,22,"Smite an enemy for 
97 to 
112 Holy damage.",Offensive,Main,0,,95 Mana,,Cooldown,"DPS, FILLER, PVE",https://www.wowhead.com/tbc/spell=984,
"Discipline, Holy",Ability,Smite,1004,585,Rank 5,30,"Smite an enemy for 
158 to 
178 Holy damage.",Offensive,Main,0,,140 Mana,,Cooldown,"DPS, FILLER, PVE",https://www.wowhead.com/tbc/spell=1004,
"Discipline, Holy",Ability,Smite,6060,585,Rank 6,38,"Smite an enemy for 
222 to 
250 Holy damage.",Offensive,Main,0,,185 Mana,,Cooldown,"DPS, FILLER, PVE",https://www.wowhead.com/tbc/spell=6060,
"Discipline, Holy",Ability,Smite,10933,585,Rank 7,46,"Smite an enemy for 
298 to 
335 Holy damage.",Offensive,Main,0,,230 Mana,,Cooldown,"DPS, FILLER, PVE",https://www.wowhead.com/tbc/spell=10933,
"Discipline, Holy",Ability,Smite,10934,585,Rank 8,54,"Smite an enemy for 
384 to 
429 Holy damage.",Offensive,Main,0,,280 Mana,,Cooldown,"DPS, FILLER, PVE",https://www.wowhead.com/tbc/spell=10934,
