Specialization,Type,Name,Spell ID,Canonical ID,Rank,Learned Level,Description,Category,HUD Row,Cooldown,Duration,Resource Cost,Aura ID,Track Mode,Tags,Wowhead Source,Notes
Class-wide / Shared,Ability,Explosive Trap,14316,13813,Rank 2,44,"Place a fire trap that explodes when an enemy approaches, causing (Ranged Attack Power * 0.1 + 139) to (Ranged Attack Power * 0.1 + 187) Fire damage and burning all enemies for 240 additional Fire damage over 20 sec to all within 10 yards. Trap will exist for 1 min. Only one trap can be active at a time.",Offensive,Main,30,60,395 Mana,,Cooldown,"AOE, DPS, MINOR",https://www.wowhead.com/tbc/spell=14316,
Class-wide / Shared,Ability,Explosive Trap,14317,13813,Rank 3,54,"Place a fire trap that explodes when an enemy approaches, causing (Ranged Attack Power * 0.1 + 201) to (Ranged Attack Power * 0.1 + 257) Fire damage and burning all enemies for 330 additional Fire damage over 20 sec to all within 10 yards. Trap will exist for 1 min. Only one trap can be active at a time.",Offensive,Main,30,60,520 Mana,,Cooldown,"AOE, DPS, MINOR",https://www.wowhead.com/tbc/spell=14317,
Class-wide / Shared,Ability,Explosive Trap,27025,13813,Rank 4,61,"Place a fire trap that explodes when an enemy approaches, causing (Ranged Attack Power * 0.1 + 263) to (Ranged Attack Power * 0.1 + 337) Fire damage and burning all enemies for 450 additional Fire damage over 20 sec to all within 10 yards. Trap will exist for 1 min. Only one trap can be active at a time.",Offensive,Main,30,60,650 Mana,,Cooldown,"AOE, DPS, MINOR",https://www.wowhead.com/tbc/spell=27025,
Class-wide / Shared,Ability,Feign Death,5384,5384,,30,Feign death which may trick enemies into ignoring you. Lasts up to 6 min.,Defensive,Utility,30,,80 Mana,,Cooldown,"DEFENSIVE, MINOR, UTILITY",https://www.wowhead.com/tbc/spell=5384,
Class-wide / Shared,Ability,Flare,1543,1543,,32,Exposes all hidden and invisible enemies within 10 yards of the targeted area for 20 sec.,Utility,Utility,20,20,50 Mana,,Cooldown,"STEALTH_BREAK, TIMED_EFFECT, UTILITY",https://www.wowhead.com/tbc/spell=1543,
Class-wide / Shared,Ability,Freezing Trap,1499,1499,Rank 1,20,"Place a frost trap that freezes the first enemy that approaches, preventing all action for up to 10 sec. Any damage caused will break the ice. Trap will exist for 1 min. Only one trap can be active at a time.",Crowd Control,Utility,30,60,50 Mana,,Cooldown,"CC_HARD, UTILITY",https://www.wowhead.com/tbc/spell=1499,
Class-wide / Shared,Ability,Freezing Trap,14310,1499,Rank 2,40,"Place a frost trap that freezes the first enemy that approaches, preventing all action for up to 15 sec. Any damage caused will break the ice. Trap will exist for 1 min. Only one trap can be active at a time.",Crowd Control,Utility,30,60,75 Mana,,Cooldown,"CC_HARD, UTILITY",https://www.wowhead.com/tbc/spell=14310,
Class-wide / Shared,Ability,Freezing Trap,14311,1499,Rank 3,60,"Place a frost trap that freezes the first enemy that approaches, preventing all action for up to 20 sec. Any damage caused will break the ice. Trap will exist for 1 min. Only one trap can be active at a time.",Crowd Control,Utility,30,60,100 Mana,,Cooldown,"CC_HARD, UTILITY",https://www.wowhead.com/tbc/spell=14311,
Class-wide / Shared,Ability,Freezing Trap,27753,1499,Rank 4,60,"Place a frost trap that freezes the first enemy that approaches, preventing all action for up to 20 sec. Any damage caused will break the ice. Trap will exist for 1 min. Only one trap can be active at a time.",Crowd Control,Utility,30,60,100 Mana,,Cooldown,"CC_HARD, UTILITY",https://www.wowhead.com/tbc/spell=27753,
Class-wide / Shared,Ability,Freezing Trap Effect,3355,3355,Rank 1,20,,Crowd Control,Utility,0,20,,,Cooldown,CC_HARD,https://www.wowhead.com/tbc/spell=3355,
Class-wide / Shared,Ability,Freezing Trap Effect,14308,3355,Rank 2,40,,Crowd Control,Utility,0,20,,,Cooldown,CC_HARD,https://www.wowhead.com/tbc/spell=14308,
Class-wide / Shared,Ability,Freezing Trap Effect,14309,3355,Rank 3,60,,Crowd Control,Utility,0,20,,,Cooldown,CC_HARD,https://www.wowhead.com/tbc/spell=14309,
Class-wide / Shared,Ability,Frost Trap,13809,13809,,28,Place a frost trap that creates an ice slick around itself for 30 sec when the first enemy approaches it. All enemies within 10 yards will be slowed by 60% while in the area of effect. Trap will exist for 1 min. Only one trap can be active at a time.,Crowd Control,Utility,30,60,60 Mana,,Cooldown,"CC_SOFT, UTILITY",https://www.wowhead.com/tbc/spell=13809,
Class-wide / Shared,Ability,Hunter's Mark,1130,1130,Rank 1,6,"Places the Hunter's Mark on the target, increasing the ranged attack power of all attackers against that target by 20 and by an additional 2 each time they are struck by a ranged attack, up to a maximum of 80. In addition, the target of this ability can always be seen by the hunter whether it stealths or turns invisible. The target also appears on the mini-map. Lasts for 2 min.",Offensive,Main,0,120,15 Mana,,Cooldown + aura,"DEBUFF, DPS, MAINTENANCE, PVE_PVP",https://www.wowhead.com/tbc/spell=1130,
Class-wide / Shared,Ability,Hunter's Mark,14323,1130,Rank 2,22,"Places the Hunter's Mark on the target, increasing the ranged attack power of all attackers against that target by 45 and by an additional 5 each time they are struck by a ranged attack, up to a maximum of 180. In addition, the target of this ability can always be seen by the hunter whether it stealths or turns invisible. The target also appears on the mini-map. Lasts for 2 min.",Offensive,Main,0,120,30 Mana,,Cooldown + aura,"DEBUFF, DPS, MAINTENANCE, PVE_PVP",https://www.wowhead.com/tbc/spell=14323,
Class-wide / Shared,Ability,Hunter's Mark,14324,1130,Rank 3,40,"Places the Hunter's Mark on the target, increasing the ranged attack power of all attackers against that target by 75 and by an additional 8 each time they are struck by a ranged attack, up to a maximum of 300. In addition, the target of this ability can always be seen by the hunter whether it stealths or turns invisible. The target also appears on the mini-map. Lasts for 2 min.",Offensive,Main,0,120,45 Mana,,Cooldown + aura,"DEBUFF, DPS, MAINTENANCE, PVE_PVP",https://www.wowhead.com/tbc/spell=14324,
Class-wide / Shared,Ability,Hunter's Mark,14325,1130,Rank 4,58,"Places the Hunter's Mark on the target, increasing the ranged attack power of all attackers against that target by 110 and by an additional 11 each time they are struck by a ranged attack, up to a maximum of 440. In addition, the target of this ability can always be seen by the hunter whether it stealths or turns invisible. The target also appears on the mini-map. Lasts for 2 min.",Offensive,Main,0,120,60 Mana,,Cooldown + aura,"DEBUFF, DPS, MAINTENANCE, PVE_PVP",https://www.wowhead.com/tbc/spell=14325,
Class-wide / Shared,Ability,Immolation Trap,13795,13795,Rank 1,16,Place a fire trap that will burn the first enemy to approach for (Ranged Attack Power * 0.1 + 21 * 5) Fire damage over 15 sec. Trap will exist for 1 min. Only one trap can be active at a time.,Offensive,Main,30,60,50 Mana,,Cooldown,"DEBUFF, DPS, MINOR",https://www.wowhead.com/tbc/spell=13795,
Class-wide / Shared,Ability,Immolation Trap,14302,13795,Rank 2,26,Place a fire trap that will burn the first enemy to approach for (Ranged Attack Power * 0.1 + 43 * 5) Fire damage over 15 sec. Trap will exist for 1 min. Only one trap can be active at a time.,Offensive,Main,30,60,90 Mana,,Cooldown,"DEBUFF, DPS, MINOR",https://www.wowhead.com/tbc/spell=14302,
Class-wide / Shared,Ability,Immolation Trap,14303,13795,Rank 3,36,Place a fire trap that will burn the first enemy to approach for (Ranged Attack Power * 0.1 + 68 * 5) Fire damage over 15 sec. Trap will exist for 1 min. Only one trap can be active at a time.,Offensive,Main,30,60,135 Mana,,Cooldown,"DEBUFF, DPS, MINOR",https://www.wowhead.com/tbc/spell=14303,
Class-wide / Shared,Ability,Immolation Trap,14304,13795,Rank 4,46,Place a fire trap that will burn the first enemy to approach for (Ranged Attack Power * 0.1 + 102 * 5) Fire damage over 15 sec. Trap will exist for 1 min. Only one trap can be active at a time.,Offensive,Main,30,60,190 Mana,,Cooldown,"DEBUFF, DPS, MINOR",https://www.wowhead.com/tbc/spell=14304,
Class-wide / Shared,Ability,Immolation Trap,14305,13795,Rank 5,56,Place a fire trap that will burn the first enemy to approach for (Ranged Attack Power * 0.1 + 138 * 5) Fire damage over 15 sec. Trap will exist for 1 min. Only one trap can be active at a time.,Offensive,Main,30,60,245 Mana,,Cooldown,"DEBUFF, DPS, MINOR",https://www.wowhead.com/tbc/spell=14305,
Class-wide / Shared,Ability,Immolation Trap,27023,13795,Rank 6,65,Place a fire trap that will burn the first enemy to approach for (Ranged Attack Power * 0.1 + 197 * 5) Fire damage over 15 sec. Trap will exist for 1 min. Only one trap can be active at a time.,Offensive,Main,30,60,305 Mana,,Cooldown,"DEBUFF, DPS, MINOR",https://www.wowhead.com/tbc/spell=27023,
Class-wide / Shared,Ability,Kill Command,34026,34026,,66,"Give the command to kill, causing your pet to instantly attack for an additional 127 damage. Can only be used after the Hunter lands a critical strike on the target.",Offensive,Main,5,,75 Mana,,Cooldown,"DPS, PVE, ROTATIONAL",https://www.wowhead.com/tbc/spell=34026,
Class-wide / Shared,Ability,Kill Shot,409593,409593,,,"You attempt to finish off a wounded target, firing a ranged attack dealing 100% weapon damage plus additional damage. Only usable on enemies that have 20% or less health.",Offensive,Main,12,,,,Cooldown,"DPS, FINISHER, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=409593,
Class-wide / Shared,Ability,Mend Pet,136,136,Rank 1,12,Heals your pet for 125 health over 15 sec.,Healing,Utility,0,15,40 Mana,,Cooldown,"HEAL_SINGLE, PET",https://www.wowhead.com/tbc/spell=136,
Class-wide / Shared,Ability,Mend Pet,3111,136,Rank 2,20,Heals your pet for 250 health over 15 sec.,Healing,Utility,0,15,70 Mana,,Cooldown,"HEAL_SINGLE, PET",https://www.wowhead.com/tbc/spell=3111,
Class-wide / Shared,Ability,Mend Pet,3661,136,Rank 3,28,Heals your pet for 450 health over 15 sec.,Healing,Utility,0,15,100 Mana,,Cooldown,"HEAL_SINGLE, PET",https://www.wowhead.com/tbc/spell=3661,
Class-wide / Shared,Ability,Mend Pet,3662,136,Rank 4,36,Heals your pet for 700 health over 15 sec.,Healing,Utility,0,15,130 Mana,,Cooldown,"HEAL_SINGLE, PET",https://www.wowhead.com/tbc/spell=3662,
Class-wide / Shared,Ability,Mend Pet,13542,136,Rank 5,44,Heals your pet for 1000 health over 15 sec.,Healing,Utility,0,15,165 Mana,,Cooldown,"HEAL_SINGLE, PET",https://www.wowhead.com/tbc/spell=13542,
Class-wide / Shared,Ability,Mend Pet,13543,136,Rank 6,52,Heals your pet for 1400 health over 15 sec.,Healing,Utility,0,15,200 Mana,,Cooldown,"HEAL_SINGLE, PET",https://www.wowhead.com/tbc/spell=13543,
Class-wide / Shared,Ability,Mend Pet,13544,136,Rank 7,60,Heals your pet for 1825 health over 15 sec.,Healing,Utility,0,15,250 Mana,,Cooldown,"HEAL_SINGLE, PET",https://www.wowhead.com/tbc/spell=13544,
Class-wide / Shared,Ability,Mend Pet,27046,136,Rank 8,68,Heals your pet for 2375 health over 15 sec.,Healing,Utility,0,15,300 Mana,,Cooldown,"HEAL_SINGLE, PET",https://www.wowhead.com/tbc/spell=27046,
Class-wide / Shared,Ability,Misdirection,34477,34477,,70,Threat caused by your next 3 attacks is redirected to the target raid member. Caster and target can only be affected by one Misdirection spell at a time. Effect lasts 30 sec.,Utility,Utility,120,30,9% of base mana,35079,Cooldown + aura,"IMPORTANT_EXTERNAL, PVE, UTILITY",https://www.wowhead.com/tbc/spell=34477,
Class-wide / Shared,Ability,Mongoose Bite,1495,1495,Rank 1,16,Counterattack the enemy for (Attack Power * 0.2 + 25) damage. Can only be performed after you dodge.,Offensive,Main,5,,30 Mana,,Cooldown,"DPS, MINOR, PVE_PVP, REACTIVE",https://www.wowhead.com/tbc/spell=1495,
Class-wide / Shared,Ability,Mongoose Bite,14269,1495,Rank 2,30,Counterattack the enemy for (Attack Power * 0.2 + 45) damage. Can only be performed after you dodge.,Offensive,Main,5,,40 Mana,,Cooldown,"DPS, MINOR, PVE_PVP, REACTIVE",https://www.wowhead.com/tbc/spell=14269,
Class-wide / Shared,Ability,Mongoose Bite,14270,1495,Rank 3,44,Counterattack the enemy for (Attack Power * 0.2 + 75) damage. Can only be performed after you dodge.,Offensive,Main,5,,50 Mana,,Cooldown,"DPS, MINOR, PVE_PVP, REACTIVE",https://www.wowhead.com/tbc/spell=14270,
Class-wide / Shared,Ability,Mongoose Bite,14271,1495,Rank 4,58,Counterattack the enemy for (Attack Power * 0.2 + 115) damage. Can only be performed after you dodge.,Offensive,Main,5,,65 Mana,,Cooldown,"DPS, MINOR, PVE_PVP, REACTIVE",https://www.wowhead.com/tbc/spell=14271,
Class-wide / Shared,Ability,Mongoose Bite,36916,1495,Rank 5,70,Counterattack the enemy for (Attack Power * 0.2 + 150) damage. Can only be performed after you dodge.,Offensive,Main,5,,80 Mana,,Cooldown,"DPS, MINOR, PVE_PVP, REACTIVE",https://www.wowhead.com/tbc/spell=36916,
Class-wide / Shared,Ability,Multi-Shot,2643,2643,Rank 1,18,"Fires several missiles, hitting 3 targets.",Offensive,Main,10,,100 Mana,,Cooldown,"AOE, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=2643,
Class-wide / Shared,Ability,Multi-Shot,14288,2643,Rank 2,30,"Fires several missiles, hitting 3 targets for an additional 40 damage.",Offensive,Main,10,,140 Mana,,Cooldown,"AOE, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=14288,
Class-wide / Shared,Ability,Multi-Shot,14289,2643,Rank 3,42,"Fires several missiles, hitting 3 targets for an additional 80 damage.",Offensive,Main,10,,175 Mana,,Cooldown,"AOE, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=14289,
Class-wide / Shared,Ability,Multi-Shot,14290,2643,Rank 4,54,"Fires several missiles, hitting 3 targets for an additional 120 damage.",Offensive,Main,10,,210 Mana,,Cooldown,"AOE, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=14290,
Class-wide / Shared,Ability,Multi-Shot,25294,2643,Rank 5,60,"Fires several missiles, hitting 3 targets for an additional 150 damage.",Offensive,Main,10,,230 Mana,,Cooldown,"AOE, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=25294,
Class-wide / Shared,Ability,Multi-Shot,27021,2643,Rank 6,67,"Fires several missiles, hitting 3 targets for an additional 205 damage.",Offensive,Main,10,,275 Mana,,Cooldown,"AOE, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=27021,
Class-wide / Shared,Ability,Rapid Fire,3045,3045,,26,Increases ranged attack speed by 40% for 15 sec.,Offensive,Main,300,15,100 Mana,,Cooldown + aura,"DPS, HAS_BUFF, MAJOR",https://www.wowhead.com/tbc/spell=3045,
Class-wide / Shared,Ability,Raptor Strike,2973,2973,Rank 1,1,A strong attack that increases melee damage by 5.,Offensive,Main,6,,15 Mana,,Cooldown,"DPS, MINOR, PVE_PVP, SWING_RESET",https://www.wowhead.com/tbc/spell=2973,
Class-wide / Shared,Ability,Raptor Strike,14260,2973,Rank 2,8,A strong attack that increases melee damage by 11.,Offensive,Main,6,,25 Mana,,Cooldown,"DPS, MINOR, PVE_PVP, SWING_RESET",https://www.wowhead.com/tbc/spell=14260,
Class-wide / Shared,Ability,Raptor Strike,14261,2973,Rank 3,16,A strong attack that increases melee damage by 21.,Offensive,Main,6,,35 Mana,,Cooldown,"DPS, MINOR, PVE_PVP, SWING_RESET",https://www.wowhead.com/tbc/spell=14261,
Class-wide / Shared,Ability,Raptor Strike,14262,2973,Rank 4,24,A strong attack that increases melee damage by 34.,Offensive,Main,6,,45 Mana,,Cooldown,"DPS, MINOR, PVE_PVP, SWING_RESET",https://www.wowhead.com/tbc/spell=14262,
Class-wide / Shared,Ability,Raptor Strike,14263,2973,Rank 5,32,A strong attack that increases melee damage by 50.,Offensive,Main,6,,55 Mana,,Cooldown,"DPS, MINOR, PVE_PVP, SWING_RESET",https://www.wowhead.com/tbc/spell=14263,
Class-wide / Shared,Ability,Raptor Strike,14264,2973,Rank 6,40,A strong attack that increases melee damage by 80.,Offensive,Main,6,,70 Mana,,Cooldown,"DPS, MINOR, PVE_PVP, SWING_RESET",https://www.wowhead.com/tbc/spell=14264,
Class-wide / Shared,Ability,Raptor Strike,14265,2973,Rank 7,48,A strong attack that increases melee damage by 110.,Offensive,Main,6,,85 Mana,,Cooldown,"DPS, MINOR, PVE_PVP, SWING_RESET",https://www.wowhead.com/tbc/spell=14265,
Class-wide / Shared,Ability,Raptor Strike,14266,2973,Rank 8,56,A strong attack that increases melee damage by 140.,Offensive,Main,6,,100 Mana,,Cooldown,"DPS, MINOR, PVE_PVP, SWING_RESET",https://www.wowhead.com/tbc/spell=14266,
Class-wide / Shared,Ability,Raptor Strike,27014,2973,Rank 9,63,A strong attack that increases melee damage by 170.,Offensive,Main,6,,120 Mana,,Cooldown,"DPS, MINOR, PVE_PVP, SWING_RESET",https://www.wowhead.com/tbc/spell=27014,
Class-wide / Shared,Ability,Scare Beast,1513,1513,Rank 1,14,"Scares a beast, causing it to run in fear for up to 10 sec. Damage caused may interrupt the effect. Only one beast can be feared at a time.",Crowd Control,Utility,30,20,35 Mana,,Cooldown,"CC_HARD, FEAR",https://www.wowhead.com/tbc/spell=1513,
Class-wide / Shared,Ability,Scare Beast,14326,1513,Rank 2,30,"Scares a beast, causing it to run in fear for up to 15 sec. Damage caused may interrupt the effect. Only one beast can be feared at a time.",Crowd Control,Utility,30,20,50 Mana,,Cooldown,"CC_HARD, FEAR",https://www.wowhead.com/tbc/spell=14326,
Class-wide / Shared,Ability,Scare Beast,14327,1513,Rank 3,46,"Scares a beast, causing it to run in fear for up to 20 sec. Damage caused may interrupt the effect. Only one beast can be feared at a time.",Crowd Control,Utility,30,20,75 Mana,,Cooldown,"CC_HARD, FEAR",https://www.wowhead.com/tbc/spell=14327,
Class-wide / Shared,Ability,Serpent Sting,1978,1978,Rank 1,4,"Stings the target, causing (Ranged Attack Power * 0.1 + 4 * 5) Nature damage over 15 sec. Only one Sting per Hunter can be active on any one target.",Offensive,Main,0,15,15 Mana,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=1978,
Class-wide / Shared,Ability,Serpent Sting,13549,1978,Rank 2,10,"Stings the target, causing (Ranged Attack Power * 0.1 + 8 * 5) Nature damage over 15 sec. Only one Sting per Hunter can be active on any one target.",Offensive,Main,0,15,30 Mana,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=13549,
Class-wide / Shared,Ability,Serpent Sting,13550,1978,Rank 3,18,"Stings the target, causing (Ranged Attack Power * 0.1 + 16 * 5) Nature damage over 15 sec. Only one Sting per Hunter can be active on any one target.",Offensive,Main,0,15,50 Mana,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=13550,
Class-wide / Shared,Ability,Serpent Sting,13551,1978,Rank 4,26,"Stings the target, causing (Ranged Attack Power * 0.1 + 28 * 5) Nature damage over 15 sec. Only one Sting per Hunter can be active on any one target.",Offensive,Main,0,15,80 Mana,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=13551,
Class-wide / Shared,Ability,Serpent Sting,13552,1978,Rank 5,34,"Stings the target, causing (Ranged Attack Power * 0.1 + 42 * 5) Nature damage over 15 sec. Only one Sting per Hunter can be active on any one target.",Offensive,Main,0,15,115 Mana,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=13552,
Class-wide / Shared,Ability,Serpent Sting,13553,1978,Rank 6,42,"Stings the target, causing (Ranged Attack Power * 0.1 + 58 * 5) Nature damage over 15 sec. Only one Sting per Hunter can be active on any one target.",Offensive,Main,0,15,150 Mana,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=13553,
Class-wide / Shared,Ability,Serpent Sting,13554,1978,Rank 7,50,"Stings the target, causing (Ranged Attack Power * 0.1 + 77 * 5) Nature damage over 15 sec. Only one Sting per Hunter can be active on any one target.",Offensive,Main,0,15,190 Mana,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=13554,
Class-wide / Shared,Ability,Serpent Sting,13555,1978,Rank 8,58,"Stings the target, causing (Ranged Attack Power * 0.1 + 98 * 5) Nature damage over 15 sec. Only one Sting per Hunter can be active on any one target.",Offensive,Main,0,15,230 Mana,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=13555,
Class-wide / Shared,Ability,Serpent Sting,25295,1978,Rank 9,60,"Stings the target, causing (Ranged Attack Power * 0.1 + 111 * 5) Nature damage over 15 sec. Only one Sting per Hunter can be active on any one target.",Offensive,Main,0,15,250 Mana,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=25295,
Class-wide / Shared,Ability,Serpent Sting,27016,1978,Rank 10,67,"Stings the target, causing (Ranged Attack Power * 0.1 + 132 * 5) Nature damage over 15 sec. Only one Sting per Hunter can be active on any one target.",Offensive,Main,0,15,275 Mana,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=27016,
Class-wide / Shared,Ability,Steady Shot,34120,34120,,62,A steady shot that causes base weapon damage plus (Ranged Attack Power * 0.2 + 150). Causes an additional 175 against Dazed targets.,Offensive,Main,0,,110 Mana,,Cooldown,"DPS, FILLER, PVE",https://www.wowhead.com/tbc/spell=34120,
Class-wide / Shared,Ability,Steady Shot,437123,437123,,,A steady shot that causes 100% ranged weapon damage.,Offensive,Main,0,,,,Cooldown,"DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=437123,
Class-wide / Shared,Ability,Tranquilizing Shot,19801,19801,,60,Attempts to remove 1 Frenzy effect from an enemy creature.,Utility,Utility,20,,12% of base mana,,Cooldown,"DISPEL_MAGIC, PURGE",https://www.wowhead.com/tbc/spell=19801,
Class-wide / Shared,Ability,Volley,1510,1510,Rank 1,40,"Continuously fires a volley of ammo at the target area, causing 50 Arcane damage to enemy targets within 8 yards every second for 6 sec.",Offensive,Main,60,6,350 Mana,,Cooldown,"AOE, DPS, PVE",https://www.wowhead.com/tbc/spell=1510,
Class-wide / Shared,Ability,Volley,14294,1510,Rank 2,50,"Continuously fires a volley of ammo at the target area, causing 65 Arcane damage to enemy targets within 8 yards every second for 6 sec.",Offensive,Main,60,6,420 Mana,,Cooldown,"AOE, DPS, PVE",https://www.wowhead.com/tbc/spell=14294,
Class-wide / Shared,Ability,Volley,14295,1510,Rank 3,58,"Continuously fires a volley of ammo at the target area, causing 80 Arcane damage to enemy targets within 8 yards every second for 6 sec.",Offensive,Main,60,6,490 Mana,,Cooldown,"AOE, DPS, PVE",https://www.wowhead.com/tbc/spell=14295,
Class-wide / Shared,Ability,Volley,27022,1510,Rank 4,67,"Continuously fires a volley of ammo at the target area, causing 105 Arcane damage to enemy targets within 8 yards every second for 6 sec.",Offensive,Main,60,6,585 Mana,,Cooldown,"AOE, DPS, PVE",https://www.wowhead.com/tbc/spell=27022,
Class-wide / Shared,Ability,Wing Clip,2974,2974,Rank 1,12,Inflicts 5 damage and reduces the enemy target's movement speed by 50% for 10 sec.,Crowd Control,Utility,0,10,40 Mana,,Cooldown,"CC_SOFT, FILLER",https://www.wowhead.com/tbc/spell=2974,
Class-wide / Shared,Ability,Wing Clip,14267,2974,Rank 2,38,Inflicts 25 damage and reduces the enemy target's movement speed by 55% for 10 sec.,Crowd Control,Utility,0,10,60 Mana,,Cooldown,"CC_SOFT, FILLER",https://www.wowhead.com/tbc/spell=14267,
Class-wide / Shared,Ability,Wing Clip,14268,2974,Rank 3,60,Inflicts 50 damage and reduces the enemy target's movement speed by 60% for 10 sec.,Crowd Control,Utility,0,10,80 Mana,,Cooldown,"CC_SOFT, FILLER",https://www.wowhead.com/tbc/spell=14268,
Class-wide / Shared,Ability,Wing Clip,27633,2974,Rank 4,60,Inflicts 50 damage and reduces the enemy target's movement speed by 60% for 10 sec.,Crowd Control,Utility,0,10,80 Mana,,Cooldown,"CC_SOFT, FILLER",https://www.wowhead.com/tbc/spell=27633,
Marksmanship,Talent Ability,Aimed Shot,19434,19434,Rank 1/1,,An aimed shot that increases ranged damage by 70 and reduces healing done to that target by 50%. Lasts 10 sec.,Offensive,Main,6,10,75 Mana,,Cooldown,"DPS, PVE, RANGED_RESET, ROTATIONAL",https://www.wowhead.com/tbc/spell=19434,Talent-required | Talent: Aimed Shot
Marksmanship,Talent Ability,Aimed Shot,20900,19434,Rank 2,28,An aimed shot that increases ranged damage by 125 and reduces healing done to that target by 50%. Lasts 10 sec.,Offensive,Main,6,10,115 Mana,,Cooldown,"DPS, PVE, RANGED_RESET, ROTATIONAL",https://www.wowhead.com/tbc/spell=20900,Talent-required
Marksmanship,Talent Ability,Aimed Shot,20901,19434,Rank 3,36,An aimed shot that increases ranged damage by 200 and reduces healing done to that target by 50%. Lasts 10 sec.,Offensive,Main,6,10,160 Mana,,Cooldown,"DPS, PVE, RANGED_RESET, ROTATIONAL",https://www.wowhead.com/tbc/spell=20901,Talent-required
Marksmanship,Talent Ability,Aimed Shot,20902,19434,Rank 4,44,An aimed shot that increases ranged damage by 330 and reduces healing done to that target by 50%. Lasts 10 sec.,Offensive,Main,6,10,210 Mana,,Cooldown,"DPS, PVE, RANGED_RESET, ROTATIONAL",https://www.wowhead.com/tbc/spell=20902,Talent-required
Marksmanship,Talent Ability,Aimed Shot,20903,19434,Rank 5,52,An aimed shot that increases ranged damage by 460 and reduces healing done to that target by 50%. Lasts 10 sec.,Offensive,Main,6,10,260 Mana,,Cooldown,"DPS, PVE, RANGED_RESET, ROTATIONAL",https://www.wowhead.com/tbc/spell=20903,Talent-required
Marksmanship,Talent Ability,Aimed Shot,20904,19434,Rank 6,60,An aimed shot that increases ranged damage by 600 and reduces healing done to that target by 50%. Lasts 10 sec.,Offensive,Main,6,10,310 Mana,,Cooldown,"DPS, PVE, RANGED_RESET, ROTATIONAL",https://www.wowhead.com/tbc/spell=20904,Talent-required
Marksmanship,Talent Ability,Aimed Shot,27065,19434,Rank 7,70,An aimed shot that increases ranged damage by 870 and reduces healing done to that target by 50%. Lasts 10 sec.,Offensive,Main,6,10,370 Mana,,Cooldown,"DPS, PVE, RANGED_RESET, ROTATIONAL",https://www.wowhead.com/tbc/spell=27065,Talent-required
Marksmanship,Talent Ability,Aimed Shot,27632,19434,Rank 8,60,An aimed shot that increases ranged damage by 600.,Offensive,Main,6,10,310 Mana,,Cooldown,"DPS, PVE, RANGED_RESET, ROTATIONAL",https://www.wowhead.com/tbc/spell=27632,Talent-required
Marksmanship,Talent,Barrage,19461,19461,Rank 1/3,,Increases the damage done by your Multi-Shot and Volley spells by 4%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=19461,Talent: Barrage; tree row 5
Marksmanship,Talent,Barrage,19462,19461,Rank 2/3,,Increases the damage done by your Multi-Shot and Volley spells by 8%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=19462,Talent: Barrage; tree row 5
Marksmanship,Talent,Barrage,24691,19461,Rank 3/3,,Increases the damage done by your Multi-Shot and Volley spells by 12%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=24691,Talent: Barrage; tree row 5
Marksmanship,Talent,Careful Aim,34482,34482,Rank 1/3,,Increases your ranged attack power by an amount equal to 15% of your total Intellect.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=34482,Talent: Careful Aim; tree row 7
